Tipo_Acero_Limpio,Grado_Acero,Ciclo,Familia,Muestra_Probeta_Temp,Soaking,,Alarg Max Req (merged),Alarg Min Req (merged),Alarg. Obt. (%) (merged),Fluencia 0.2% Obt (merged),Fluencia 0.5% Obt (merged),Fluencia 0.6% Obt (merged),Fluencia 0.7% Obt (merged),Fluencia Max Req (merged),Fluencia Min Req (merged),Fluencia Offset Obt (merged),Rotura Max Req (merged),Rotura Min Req (merged),Rotura Obt (merged),,,Dureza Ind. Máx. Obt 1 (merged),Dureza Ind. Max. Req (merged),Dureza Ind. Mín. Obt 1 (merged),Dureza Ind. Min. Req (merged),Dureza Prom. Máx. Obt 1 (merged),Dureza Prom. Max. Req (merged),Dureza Prom. Mín. Obt 1 (merged),Dureza Prom. Mín. Req (merged),,,Area Dúctil Indiv. Max. Req (%) (merged),Area Dúctil Indiv. Min. Obt (%) (merged),Area Dúctil Indiv. Min. Req (%) (merged),Area Dúctil Prom. Max. Req (%) (merged),Area Dúctil Prom. Min. Obt (%) (merged),Area Dúctil Prom. Min. Req (%) (merged),Energia Indiv. Max. Req. (J) (merged),Energia Indiv. Min. Obt. (J) (merged),Energia Indiv. Min. Req. (J) (merged),Energia Prom. Max. Req. (J) (merged),Energia Prom. Min. Obt. (J) (merged),Energia Prom. Min. Req. (J) (merged),Temp Ensayo Req (merged)
DS748,13-5-2 95,87318,TN95 Super Cr13,4221348-6478201-665,45,,,,,,,,,,,,,,,,,28.1,30,28,,28.03,28,28.03,,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4221348-6478203-665,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,109,,,114,,0
DS748,13-5-2 95,87318,TN95 Super Cr13,4221348-6478204-665,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,108,,,110,,-10
DS957,P110,11966,P110,4312258-6608683-575,15,,,,21,,797,803,,965,758,803,,862,889,,,,,,,,,,,,,,,,,,,,,,,,,
DS957,P110,11966,P110,4312258-6608684-575,15,,,,,,,,,,,,,,,,,29.3,,28.1,,29.1,,28.53,,,,,,,,,,,,,,,,
DS957,P110,11966,P110,4312258-6608686-575,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,94,,,97,,0
DS748,TN 95CR13S - 13-5-2 95,84402,,4232660-6493073-655,45,,,,26.5,,,,,758,655,596,,724,792,,,,,,,,,,,,,,,,,,,,,,,,,
DS748,TN 95CR13S - 13-5-2 95,84402,,4232660-6493075-655,45,,,,,,,,,,,,,,,,,26,30,25.4,,25.67,,25.67,,,,,,,,,,,,,,,,
DS748,TN 95CR13S - 13-5-2 95,84402,,4232660-6493077-655,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,109,22,,113,33,0
DS748,TN 95CR13S - 13-5-2 95,84402,,4232660-6493078-655,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,107,22,,114,33,-10
DS306,P110,11918,P110,4200034-6443724-690,55,,,,18,,708,709,,758,655,708,,724,810,,,,,,,,,,,,,,,,,,,,,,,,,
DS306,P110,11918,P110,4200034-6443725-690,55,,,,,,,,,,,,,,,,,25.4,25,25.4,,25.2,,25.2,,,,,,,,,,,,,,,,
DS306,P110,11918,P110,4200034-6443727-690,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,64,,,64,,0
DS306,P110,11918,P110,4200034-6443728-690,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,201,,,211,,0
DS040,C 43,16915,,4370613-6697618-520,15,,,,28,,,,,,,669,,,853,,,,,,,,,,,,,,,,,,,,,,,,,
DS040,C 43,16915,,4370613-6697620-520,15,,,,,,,,,,,,,,,,,26.1,27,23.6,20,25.5,,24.3,,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4221350-6478141-670,45,,,13.6,19.5,697,672,,,724,655,,,724,959,,,,,,,,,,,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4221350-6478143-670,45,,,,,,,,,,,,,,,,,30.6,30,30.1,,30.27,28,30.27,,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4221350-6478145-670,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,100,,,102,,0
DS748,13-5-2 95,87318,TN95 Super Cr13,4221350-6478146-670,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,103,,,106,,-10
DS423,DNVGL SMLS 450 SD,71000,X60,4236605-6496553-655,15,,,20,40,,491,,,570,460,491,705,535,588,,,,,,,,,,,,,,,,,,,,,,,,,
DS423,DNVGL SMLS 450 SD,71000,X60,4236605-6496557-655,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,397,38,,407,45,0
DS423,DNVGL SMLS 450 SD,71000,X60,4236606-6496542-655,15,,,20,38,,497,,,570,460,499,705,535,593,,,,,,,,,,,,,,,,,,,,,,,,,
DS423,DNVGL SMLS 450 SD,71000,X60,4236606-6496546-655,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,409,38,,416,45,0
DS306,P110,11918,P110,4213222-6461390-680,90,,,,19,,740,740,,758,655,740,,724,839,,,,,,,,,,,,,,,,,,,,,,,,,
DS306,P110,11918,P110,4213222-6461391-680,90,,,,,,,,,,,,,,,,,26.1,25,26.1,,25.97,,25.97,,,,,,,,,,,,,,,,
DS306,P110,11918,P110,4213222-6461393-680,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,62,,,65,,0
DS306,P110,11918,P110,4213222-6461394-680,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,200,,,202,,0
DS606,H40,11789,,4134101-6359208-760,50,,,26.9,34,,557,,,552,379,,,655,739,,,,,,,,,,,,,,,,,,,,,,,,,
DS606,H40,11789,,4134101-6359211-760,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,75,,,76,,-10
DS748,13-5-2 95,87318,TN95 Super Cr13,4226779-6482509-668,395,,,13.6,17.5,,,,,724,655,,,724,,,,,,,,,,,,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4226779-6482510-668,395,,,,,,,,,,,,,,,,,26.5,30,26.3,,26.4,28,26.4,,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4226792-6482528-668,430,,,13.6,15,,,,,724,655,,,724,,,,,,,,,,,,,,,,,,,,,,,,,,
DS748,13-5-2 95,87318,TN95 Super Cr13,4226792-6482529-668,430,,,,,,,,,,,,,,,,,26.7,30,26.3,,26.5,28,26.5,,,,,,,,,,,,,,,,
DS968,B L245 X42 L290 B C,60627,,4236861-6513462-660,15,,,23.5,28.5,,423,,,495,290,415,655,485,563,,,,,,,,,,,,,,,,,,,,,,,,,
DS968,B L245 X42 L290 B C,60627,,4236861-6513465-660,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,357,,,357,,-10
DS968,B L245 X42 L290 B C,60627,,4236861-6513466-660,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,344,20,,349,27,0
DS968,B L245 X42 L290 B C,60627,,4238116-6513879-660,25,,,23.5,28.5,,424,,,495,290,430,655,485,569,,,,,,,,,,,,,,,,,,,,,,,,,
DS968,B L245 X42 L290 B C,60627,,4238116-6513882-660,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,338,,,338,,-10
DS968,B L245 X42 L290 B C,60627,,4238116-6513883-660,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,346,20,,353,27,0
DS641,TD950,32252,,4348755-6664467-550,5,,,15,16.5,,,,,,850,862,,950,978,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD950,32252,,4348755-6664468-550,5,,,,,,,,,,,,,,,,,32.1,,31.1,,31.6,,31.6,,,,,,,,,,,,,,,,
DS641,TD950,32252,,4348755-6664470-550,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,25,,,11,,,12,,0
DS710,L80 tipo 1,84850,,4248982-6516987-650,15,,,19.3,29,,695,694,,655,552,,,655,784,,,,,,,,,,,,,,,,,,,,,,,,,
DS710,L80 tipo 1,84850,,4248982-6516989-650,15,,,,,,,,,,,,,,,,,24,24,22.9,,23.9,23,22.93,,,,,,,,,,,,,,,,
DS710,L80 tipo 1,84850,,4248982-6516991-650,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,172,,,173,,0
DS748,TN 95CR13S - 13-5-2 95,84402,,4239260-6513583-660,45,,,,24.5,,,,,758,655,602,,724,804,,,,,,,,,,,,,,,,,,,,,,,,,
DS748,TN 95CR13S - 13-5-2 95,84402,,4239260-6513585-660,45,,,,,,,,,,,,,,,,,24.5,30,23.1,,23.83,,23.83,,,,,,,,,,,,,,,,
DS748,TN 95CR13S - 13-5-2 95,84402,,4239260-6513587-660,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,102,22,,109,33,0
DS748,TN 95CR13S - 13-5-2 95,84402,,4239260-6513588-660,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,105,22,,108,33,-10
DS008,HE360D,32531,,4339148-6649155-560,5,,,23,14.5,,,,,,360,491,520,445,541,,,,,,,,,,,,,,,,,,,,,,,,,
DS306,P110,11918,P110,4200035-6443672-700,55,,,,19,,676,675,,758,655,676,,724,778,,,,,,,,,,,,,,,,,,,,,,,,,
DS306,P110,11918,P110,4200035-6443673-700,55,,,,,,,,,,,,,,,,,22.8,25,22.8,,22.63,,22.63,,,,,,,,,,,,,,,,
DS306,P110,11918,P110,4200035-6443675-700,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,70,,,71,,0
DS306,P110,11918,P110,4200035-6443676-700,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,198,,,210,,0
DS748,13-5-2,84927,,4280684-6565498-620,45,,,,30,792,787,792,,896,758,,,793,849,,,,,,,,,,,,,,,,,,,,,,,,,
DS748,13-5-2,84927,,4280684-6565500-620,45,,,,,,,,,,,,,,,,,29.3,30,28.4,,28.97,32,28.77,,,,,,,,,,,,,,,,
DS748,13-5-2,84927,,4280684-6565502-620,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,114,,,116,,0
DS748,13-5-2,84927,,4280684-6565503-620,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,107,32,,110,48,-10
DS641,TD950,32252,,4342136-6654649-560,5,,,15,18,,,,,,850,898,,950,1023,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD950,32252,,4342136-6654650-560,5,,,,,,,,,,,,,,,,,31.2,,31,,31,,31,,,,,,,,,,,,,,,,
DS641,TD950,32252,,4342136-6654652-560,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,5,,,6,,,8,,0
DS306,P110,11918,P110,4202577-6448631-700,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,85,,,143,,,147,,0
DS306,P110,11918,P110,4202577-6448632-700,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,85,,,146,,,154,,-10
DS306,P110,11918,P110,4202577-6448633-700,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,75,,,120,,,133,,-20
DS306,P110,11918,P110,4202577-6448634-700,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,65,,,109,,,113,,-30
DS306,P110,11918,P110,4202577-6448635-700,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,50,,,77,,,86,,-40
DS306,P110,11918,P110,4202577-6450986-700,55,,,,18,,737,738,,758,655,737,,724,841,,,,,,,,,,,,,,,,,,,,,,,,,
DS306,P110,11918,P110,4202577-6462632-700,55,,,,,,,,,,,,,,,,,25.8,25,25.8,,25.5,,25.5,,,,,,,,,,,,,,,,
DS641,TD950,32252,,4342915-6656467-560,5,,,15,18.5,,,,,,850,848,,950,960,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD950,32252,,4342915-6656468-560,5,,,,,,,,,,,,,,,,,32.1,,31.3,,31.6,,31.6,,,,,,,,,,,,,,,,
DS641,TD950,32252,,4342915-6656470-560,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,20,,,12,,,12,,0
DS306,P110,11918,P110,4213223-6461467-690,90,,,,18.5,,697,696,,758,655,697,,724,795,,,,,,,,,,,,,,,,,,,,,,,,,
DS306,P110,11918,P110,4213223-6461468-690,90,,,,,,,,,,,,,,,,,24,25,24,,23.57,,23.57,,,,,,,,,,,,,,,,
DS306,P110,11918,P110,4213223-6461470-690,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,68,,,68,,0
DS306,P110,11918,P110,4213223-6461471-690,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,216,,,220,,0
DS641,TD950,32252,,4343065-6656433-560,5,,,15,15.5,,,,,,850,871,,950,993,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD950,32252,,4343065-6656434-560,5,,,,,,,,,,,,,,,,,31.9,,31.5,,31.6,,31.6,,,,,,,,,,,,,,,,
DS641,TD950,32252,,4343065-6656436-560,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,10,,,10,,,11,,0
DS847,C 110,84957,C110,4235074-6511591-670,30,,,,15,,,996,996,828,758,996,,793,1046,,,,,,,,,,,,,,,,,,,,,,,,,
DS847,C 110,84957,C110,4235074-6511592-670,30,,,,,,,,,,,,,,,,,33.6,29,33.6,,33.17,29,33.17,,,,,,,,,,,,,,,,
DS847,C 110,84957,C110,4235074-6511594-670,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,136,,,138,24,0
DS847,C 110,84957,C110,4235074-6526073-670,30,,,16.7,30,,,941,938,828,758,940,,793,988,,,,,,,,,,,,,,,,,,,,,,,,,
DS847,C 110,84957,C110,4238600-6511542-670,60,,,,16,,,888,887,828,758,888,,793,956,,,,,,,,,,,,,,,,,,,,,,,,,
DS847,C 110,84957,C110,4238600-6511543-670,60,,,,,,,,,,,,,,,,,31.9,29,31.9,,31.8,29,31.8,,,,,,,,,,,,,,,,
DS847,C 110,84957,C110,4238600-6511545-670,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,140,,,151,24,0
DS847,C 110,84957,C110,4238600-6526076-670,60,,,16.7,30.5,,,882,870,828,758,876,,793,929,,,,,,,,,,,,,,,,,,,,,,,,,
DS308,T95,85162,T95,4278927-6559970-630,15,,,,27.5,,851,857,,965,758,857,,862,938,,,,,,,,,,,,,,,,,,,,,,,,,
DS308,T95,85162,T95,4278927-6559971-630,15,,,,,,,,,,,,,,,,,31.9,,29.6,,31.7,,30.17,,,,,,,,,,,,,,,,
DS308,T95,85162,T95,4278927-6559973-630,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,105,,,106,,0
DS710,L80 tipo 1,84850,,4248984-6516966-660,15,,,19.3,30.5,,678,679,,655,552,,,655,770,,,,,,,,,,,,,,,,,,,,,,,,,
DS710,L80 tipo 1,84850,,4248984-6516968-660,15,,,,,,,,,,,,,,,,,22.5,24,21,,22.23,23,21.27,,,,,,,,,,,,,,,,
DS710,L80 tipo 1,84850,,4248984-6516970-660,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,174,,,175,,0
DS306,P110,11918,P110,4200036-6444415-710,55,,,,19,,683,682,,758,655,683,,724,779,,,,,,,,,,,,,,,,,,,,,,,,,
DS306,P110,11918,P110,4200036-6444416-710,55,,,,,,,,,,,,,,,,,21.4,25,21.4,,21.23,,21.23,,,,,,,,,,,,,,,,
DS306,P110,11918,P110,4200036-6444418-710,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,70,,,74,,0
DS306,P110,11918,P110,4200036-6444419-710,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,197,,,209,,0
DS872,SBO 600,32429,,4280721-6562597-630,5,,,12,21.5,643,,,,,600,,,,680,,,,,,,,,,,,,,,,,,,,,,,,,
DS040,C 43,16915,,4370614-6697551-540,15,,,,27,,,,,,,662,,,840,,,,,,,,,,,,,,,,,,,,,,,,,
DS040,C 43,16915,,4370614-6697553-540,15,,,,,,,,,,,,,,,,,26.9,27,21.5,20,26.2,,21.9,,,,,,,,,,,,,,,,
DS872,SBO 600,35341,,4281158-6562314-630,5,,,12,15.5,,,,,,600,674,,,726,,,,,,,,,,,,,,,,,,,,,,,,,
DS306,P110,11918,P110,4213224-6462615-700,90,,,,19,,675,675,,758,655,675,,724,779,,,,,,,,,,,,,,,,,,,,,,,,,
DS306,P110,11918,P110,4213224-6462616-700,90,,,,,,,,,,,,,,,,,20.7,25,20.7,,20.57,,20.57,,,,,,,,,,,,,,,,
DS306,P110,11918,P110,4213224-6462618-700,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,65,,,68,,0
DS306,P110,11918,P110,4213224-6462619-700,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,183,,,191,,0
DS606,H40,11789,,4143988-6369157-770,50,,,26.9,35.5,,533,,,552,379,,,655,715,,,,,,,,,,,,,,,,,,,,,,,,,
DS606,H40,11789,,4143988-6369160-770,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,71,,,72,,-10
DS847,C 110,84957,C110,4263892-6538304-650,30,,,16.7,28.5,,,1021,1020,828,758,1021,,793,1067,,,,,,,,,,,,,,,,,,,,,,,,,
DS847,C 110,84957,C110,4263892-6538305-650,30,,,,,,,,,,,,,,,,,37.4,29,37.4,,37.23,29,37.23,,,,,,,,,,,,,,,,
DS847,C 110,84957,C110,4263892-6538307-650,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,100,,,103,24,0
DS847,C 110,84957,C110,4263893-6538435-650,60,,,16.7,27.5,,,960,955,828,758,957,,793,1008,,,,,,,,,,,,,,,,,,,,,,,,,
DS847,C 110,84957,C110,4263893-6538436-650,60,,,,,,,,,,,,,,,,,36.2,29,36.2,,36.1,29,36.1,,,,,,,,,,,,,,,,
DS847,C 110,84957,C110,4263893-6538438-650,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,110,,,116,24,0
DS847,C 110,84957,C110,4263892-6541075-650,30,,,,15,,,1071,1070,828,,1070,,793,1121,,,,,,,,,,,,,,,,,,,,,,,,,
DS847,C 110,84957,C110,4263893-6541076-650,60,,,,14.5,,,1038,1039,828,,1038,,793,1088,,,,,,,,,,,,,,,,,,,,,,,,,
DS968,BQ-L245Q X42Q-L290Q B C,60093,,4244473-6509627-670,20,,,29.5,40,,445,,,495,290,,655,485,559,,,,,,,,,,,,,,,,,,,,,,,,,
DS968,BQ-L245Q X42Q-L290Q B C,60093,,4244473-6509630-670,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,285,,,287,27,0
DS968,BQ-L245Q X42Q-L290Q B C,60093,,4244670-6509707-670,30,,,29.5,40.5,,432,,,495,290,,655,485,551,,,,,,,,,,,,,,,,,,,,,,,,,
DS968,BQ-L245Q X42Q-L290Q B C,60093,,4244670-6509710-670,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,397,,,399,27,0
DS306,P110,11918,P110,4214855-6465316-700,55,,,,18,,661,661,,758,655,661,,724,766,,,,,,,,,,,,,,,,,,,,,,,,,
DS306,P110,11918,P110,4214855-6465317-700,55,,,,,,,,,,,,,,,,,22,25,22,,21.83,,21.83,,,,,,,,,,,,,,,,
DS872,SBO 600,35341,,4280265-6560618-635,5,,,12,20,,,,,,600,661,,,708,,,,,,,,,,,,,,,,,,,,,,,,,
DS606,H40,11789,,4125658-6340716-790,20,,,26.9,34,,499,,,552,379,,,655,705,,,,,,,,,,,,,,,,,,,,,,,,,
DS606,H40,11789,,4125658-6340719-790,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,149,,,153,,-10
DS306,P110,11918,P110,4215568-6472156-700,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,118,,,120,,0
DS306,P110,11918,P110,4215568-6472157-700,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,95,,,100,,,106,,-10
DS306,P110,11918,P110,4215568-6472158-700,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,90,,,89,,,94,,-20
DS306,P110,11918,P110,4215568-6472159-700,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,75,,,78,,,83,,-30
DS306,P110,11918,P110,4215568-6472160-700,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,70,,,67,,,79,,-40
DS872,SBO 600,32429,,4280722-6563561-635,5,,,12,26,647,,,,,600,,,,688,,,,,,,,,,,,,,,,,,,,,,,,,
DS816,L80 TYPE 1,11958,L80,4243611-6507038-675,15,,,16.2,25,,,,,655,552,,,655,752,,,,,,,,,,,,,,,,,,,,,,,,,
DS816,L80 TYPE 1,11958,L80,4243611-6507039-675,15,,,,,,,,,,,,,,,,,22.3,22,22.2,,22.23,22,22.23,,,,,,,,,,,,,,,,
DS816,L80 TYPE 1,11958,L80,4243611-6507041-675,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,,,87,15,,88,22,0
DS641,TD950,32252,,4348756-6664462-570,5,,,15,20,,,,,,850,819,,950,940,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD950,32252,,4348756-6664463-570,5,,,,,,,,,,,,,,,,,30.3,,30.1,,30.2,,30.2,,,,,,,,,,,,,,,,
DS308,T95,85162,T95,4278928-6559657-640,15,,,,29,,805,810,,965,758,810,,862,902,,,,,,,,,,,,,,,,,,,,,,,,,
DS308,T95,85162,T95,4278928-6559658-640,15,,,,,,,,,,,,,,,,,30.9,,29.7,,30.8,,29.83,,,,,,,,,,,,,,,,
DS308,T95,85162,T95,4278928-6559660-640,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,116,,,117,,0
DS710,L80 tipo 1,84850,,4248985-6516977-670,15,,,19.3,31.5,,664,664,,655,552,,,655,754,,,,,,,,,,,,,,,,,,,,,,,,,
DS710,L80 tipo 1,84850,,4248985-6516979-670,15,,,,,,,,,,,,,,,,,21.6,24,20,,21.3,23,20.57,,,,,,,,,,,,,,,,
DS710,L80 tipo 1,84850,,4248985-6516981-670,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,168,,,170,,0
DS008,HE360D,32531,,4339149-6649163-580,5,,,23,20.5,,,,,,360,473,520,445,531,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,DS641,5369,,4170240-6406076-750,30,,,,29.5,540,,,,,,,,,766,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,DS641,5369,,4170240-6406077-750,30,,,,,,,,,,,,,,,,,19.6,,18.9,,19.5,,19.07,,,,,,,,,,,,,,,,
DS641,DS641,5369,,4170240-6406079-750,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,55,,,47,,,48,,0
DS174,TN 80Cr3,3068,L80,4245322-6512740-675,17,,,17.7,28.5,,690,,,655,552,,,655,782,,,,,,,,,,,,,,,,,,,,,,,,,
DS174,TN 80Cr3,3068,L80,4245322-6512741-675,17,,,,,,,,,,,,,,,,,22.1,23,22.1,,21.9,,21.9,,,,,,,,,,,,,,,,
DS174,TN 80Cr3,3068,L80,4245322-6512743-675,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,,,176,,,181,,-10
DS174,TN 80Cr3,3068,L80,4245322-6512744-675,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,75,,100,,,175,,,191,,0
DS748,13-5-2,84927,,4280685-6565745-640,45,,,,25.5,755,744,755,,896,758,,,793,857,,,,,,,,,,,,,,,,,,,,,,,,,
DS748,13-5-2,84927,,4280685-6565747-640,45,,,,,,,,,,,,,,,,,27.4,30,26.5,,27.27,32,26.73,,,,,,,,,,,,,,,,
DS748,13-5-2,84927,,4280685-6565749-640,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,115,,,117,,0
DS748,13-5-2,84927,,4280685-6565750-640,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,117,32,,122,48,-10
DS940,P110-IC-ICY,11992,,4301638-6594536-620,30,,,14.8,27,,,976,,965,862,,,896,1071,,,,,,,,,,,,,,,,,,,,,,,,,
DS940,P110-IC-ICY,11992,,4301638-6594537-620,30,,,,,,,,,,,,,,,,,37.5,,35.1,,36.93,,35.77,,,,,,,,,,,,,,,,
DS940,P110-IC-ICY,11992,,4301638-6594539-620,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,80,,100,90,,71,75,,75,85,0
DS641,TD950,32252,,4342137-6654645-580,5,,,15,18.5,,,,,,850,876,,950,1002,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD950,32252,,4342137-6654646-580,5,,,,,,,,,,,,,,,,,31.3,,30.9,,31.1,,31.1,,,,,,,,,,,,,,,,
DS641,TD950,32252,,4342137-6654648-580,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,5,,,11,,,11,,0
DS750,L80 13CR,84970,L80 Cr13,4332399-6641096-590,45,,,,21.5,,814,831,,758,655,823,,758,966,,,,,,,,,,,,,,,,,,,,,,,,,
DS750,L80 13CR,84970,L80 Cr13,4332399-6641097-590,45,,,,,,,,,,,,,,,,,32.7,29,31.6,,32.1,27,32.1,,,,,,,,,,,,,,,,
DS750,L80 13CR,84970,L80 Cr13,4332399-6641099-590,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,15,,,13,,,13,,-10
DS750,L80 13CR,84970,L80 Cr13,4332399-6641100-590,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,15,,,14,,,15,,0
DS750,L80 13CR,84970,L80 Cr13,4332399-6641101-590,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,20,,,24,,,26,,-10
DS750,L80 13CR,84970,L80 Cr13,4332399-6641102-590,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,25,,,26,,,31,,0
DS641,TD950,32252,,4342917-6656386-580,5,,,15,17.5,,,,,,850,812,,950,930,,,,,,,,,,,,,,,,,,,,,,,,,
DS641,TD950,32252,,4342917-6656387-580,5,,,,,,,,,,,,,,,,,30.7,,30.3,,30.5,,30.5,,,,,,,,,,,,,,,,
DS641,TD950,32252,,4342917-6656389-580,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,20,,,12,,,13,,0
DS606,H40,11789,,4143989-6371527-780,50,,,26.9,32.5,,486,,,552,379,,,655,695,,,,,,,,,,,,,,,,,,,,,,,,,
DS606,H40,11789,,4143989-6371530-780,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,76,,,77,,-10
DS968,BQ-L245Q X42Q-L290Q B C,60093,,4244474-6509989-680,20,,,29.5,40.5,,452,,,495,290,,655,485,555,,,,,,,,,,,,,,,,,,,,,,,,,
DS968,BQ-L245Q X42Q-L290Q B C,60093,,4244474-6509992-680,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,399,,,403,27,0
DS968,BQ-L245Q X42Q-L290Q B C,60093,,4244671-6509766-680,30,,,29.5,42,,416,,,495,290,,655,485,535,,,,,,,,,,,,,,,,,,,,,,,,,
DS968,BQ-L245Q X42Q-L290Q B C,60093,,4244671-6509769-680,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,100,,,393,,,398,27,0
DS847,C 110,84957,C110,4235077-6511578-690,30,,,,17,,,895,895,828,758,895,,793,957,,,,,,,,,,,,,,,,,,,,,,,,,
